original_id,title,user_input,precision_at_k,recall_at_k,mrr,ndcg,binary_genre_similarity,proportional_genre_similarity,top_k_ids,top_k_titles
1195607,doc.mp4,"um thriller, mistério um grupo de amigos gravam um documentário investigando uma antiga universidade e acabam descobrindo seu passado macabro. com temas como found footage, horror mockumentary que traz uma narrativa envolvente e reflexiva, explorando de forma intensa as emoções e transformações vividas ao longo da história.",1.0,1.0,1.0,1.0,0.4,0.3,1195607|1380847|297278|1385687|829810,doc.mp4|BOSQUE|Na Quebrada|[Projeto sem Título]|Mr. Dreamer
893398,Pele,"um documentário um olhar sobre a interação entre os habitantes das cidades brasileiras e o que está expresso em seus muros e paredes. grafites, pichações, símbolos indecifráveis, palavras de ordem e declarações de amor revelam desejos, medos, fantasias e devaneios. letras e desenhos misturam-se àqueles que se movem pelos espaços públicos. a narrativa urgente das ruas expressa discursos visuais que revestem como epiderme as cidades brasileiras.",1.0,1.0,1.0,1.0,1.0,1.0,893398|968519|1389069|482012|756453,Pele|Brasileiríssima|Trajados|Roda & Outras Estórias|Zumbi Somos Nós
1112377,Show da Madrugada: O Filme,"um comédia, família, fantasia canella, chester, tulinho & emojo vivem uma vida pacata na canella produções, um estúdio que mais se parece com uma hamburgueria gamer, vivendo aventuras inúteis e gravando produções toscas pra tentar vender pras grandes plataformas de streaming, mas, suas tentativas de ficarem milionários são frustradas pelas contas atrasadas e nossos heróis se veem em tentativas lunáticas de recuperar toda a grana que perderam pra pagar as dívidas e não perderem seus bens. será qu",1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1112377|964811|472819|133005|256436,Show da Madrugada: O Filme|A TV que Virou Estrela|Chuva de Cérebros|Os Trapalhões no Reino da Fantasia|Pé na Tábua
1164659,Da Grade Pra Cá,"um documentário da grade pra cá surge de uma colaboração entre dois cursos, ciências sociais e imagem e som, ambos ofertados pela universidade federal de são carlos. sua primeira grande referência é a dissertação de mestrado “dias de visita: uma sociologia da punição e das prisões em itirapina” escrita pela hoje doutora giane silvestre. com temas como sistema prisional",1.0,1.0,1.0,1.0,1.0,1.0,1164659|423303|637847|882950|126046,Da Grade Pra Cá|O Jardim das Aflições|Encarcerados|Memória Sufocada|O Prisioneiro da Grade de Ferro (Auto-Retratos)
1205154,Te Vejo Amanhã?,"um drama uma enfermeira solitária cria um vínculo inesperado com um paciente da casa de repouso em que trabalha, enquanto os dois embarcam em uma história que mistura fantasia e fatos sobre seus passados.  o filme faz parte de uma série transmídia que consiste no curta-metragem e uma edição de 6 capítulos em quadrinhos. com temas como drama familiar",1.0,1.0,1.0,1.0,0.75,0.75,1205154|331637|1394193|1401683|344896,Te Vejo Amanhã?|Insubordinados|A Tragédia das Imagens|Verão dos Esquecidos|A Loucura Entre Nós
1146027,"A Invasão dos Canibais Independentes: editando, produzindo e trabalhando com a Canibal Filmes","um documentário gustavo gewehr, mais conhecido como gurcius gewdner, começou a fazer filmes aos 14 anos, um pouco antes da popularização das câmeras digitais, filmando em vhs inspirado pelo método de produção da canibal filmes. ao mesmo tempo que trabalhava em seus próprios filmes, iniciou uma intensa parceria com petter baiestorf, produzindo, editando e muitas vezes atuando em duas dezenas de produções da canibal filmes entre 2003 e 2019. gurcius irá detalhar segredos e curiosidades dos 30 anos",1.0,1.0,1.0,1.0,0.8,0.8,1146027|671696|439296|464354|1146338,"A Invasão dos Canibais Independentes: editando, produzindo e trabalhando com a Canibal Filmes|O Triunvirato|Guarnieri|Vladimir Carvalho, Conterrâneo Velho de Guerra|Mato Mato Mato - Canibal Filmes e as Produções de 'Horor' no Oeste de SC"
352997,Alucinados,"um thriller no rio de janeiro, júlia sofre um sequestro-relâmpago no trânsito. presa no carro blindado com casé e sapeca, ela acredita que os dois querem apenas um dinheiro fácil para comprar drogas. mas júlia começa a perceber que eles têm outras motivações.",1.0,1.0,1.0,1.0,0.2,0.2,352997|900587|256436|381066|161530,Alucinados|Receba!|Pé na Tábua|O Roubo da Taça|Audácia!
1392157,Travesqueen - A Cultura de Ballroom no Vale do Paraíba,"um documentário onde falamos um pouco das lutas, glórias e sofrimento de drag queens, travestis e transexuais da região desde os anos 80 até agora e como foi fazer show nas boates do vale.  além disso, teremos uma roda de conversa com várias artistas e um super show com 10 queens maravilhosas! com temas como documentário, filme",1.0,1.0,1.0,1.0,1.0,1.0,1392157|1174086|417574|791457|913849,Travesqueen - A Cultura de Ballroom no Vale do Paraíba|A Coberta D'Alma|Pitanga|MUJ(ERES)?|O Território
181828,A Reencarnação do Sexo,"um terror antônio, não suportando o romance entre a filha patrícia e artur, seu empregado, mata-o numa emboscada. num ataque de sonambulismo, patrícia descobre o túmulo do amante e enterra, ajudada pela mãe alcoólatra, a cabeça do cadáver em um vaso, morrendo a seguir. dez anos depois, em um asilo de velhos, com o auxílio de um corretor que quer roubar a propriedade, antônio aluga a sua casa para célia e fábio, recém-casados. a partir de então os fantasmas de patrícia e artur começam a perseguir",1.0,1.0,1.0,1.0,0.4,0.4,181828|274439|389849|863392|324463,"A Reencarnação do Sexo|Paraíba, Vida e Morte de um Bandido|O Diabo Mora Aqui|Crepúsculo de Ódios|O Escaravelho do Diabo"
303808,Nos Tempos da Vaselina,"um comédia o caipira onofre é convencido pelo primo a morar no rio de janeiro, para juntos gozarem as delícias do verão carioca. desacostumado aos hábitos locais, vira motivo de piada. mas a virilidade do rapaz acaba conquistando todas as mulheres da cidade.",1.0,1.0,0.5,0.6309297535714575,0.3333333333333333,0.3333333333333333,1027253|303808|912266|201369|235059,A Filha do Palhaço|Nos Tempos da Vaselina|Os Vencidos|Katucha... A Mulher Desejada|O Boto
899358,"O Brasil, Os Índios e, Finalmente, A USP","um documentário a história da universidade de são paulo (usp), de sua fundação até os dias de hoje. que traz uma narrativa envolvente e reflexiva, explorando de forma intensa as emoções e transformações vividas ao longo da história.",0.0,0.0,0.0,0.0,0.8,0.8,829810|1422666|1447890|1276377|590506,Mr. Dreamer|Os Sonhos da Gente|Cine Lero-lero|Fogos em mim|Cine Marrocos
1425938,Mãos que não se alcançam,"um documentário, história, drama mãos que não se alcançam é um documentário que resgata a história do hospital colônia santo ângelo, o primeiro leprosário do brasil, localizado em mogi das cruzes. através de depoimentos de ex-pacientes, ex-funcionários e familiares, o filme revela as marcas deixadas pela discriminação e isolamento forçado das pessoas acometidas pela hanseníase, além de refletir sobre os impactos dessas vivências nas vidas dos entrevistados até hoje. com uma abordagem íntima e se",1.0,1.0,1.0,1.0,1.0,0.4666666666666666,1425938|590506|900685|637847|843648,Mãos que não se alcançam|Cine Marrocos|Os Ossos da Saudade|Encarcerados|Vidas Barradas
567268,Uma Estranha História de Amor,"um drama ""maria, professora primária, chega a uma cidade do interior para lecionar num internato de crianças. lá, trava amizade com o professor daniel, um homem terno e afetuoso que ama as crianças e a natureza. entre suas várias alunas uma lhe desperta a atenção: raquel, uma menina estranha e sensível, capaz de premonições. dos habitantes da pequena cidade, diogo é um dos mais conhecidos. conquistador, rico e possessivo, diogo tem uma amante, mônica, mulher de idade avançada com quem tem uma re",1.0,1.0,1.0,1.0,0.6,0.6,567268|119023|718661|613868|45179,Uma Estranha História de Amor|O Padre e a Moça|Mansão Bem Assombrada|Primos|Lua de Cristal
252543,Eliana em O Segredo dos Golfinhos,"um ação, mistério, família, aventura a apresentadora eliana está no litoral do caribe, no méxico, para gravar um programa sobre golfinhos. lá ela conhece um biólogo, que cuida dos golfinhos, e também um garoto apaixonado por animais, que naquele momento vê o mar pela primeira vez. juntos eles precisarão enfrentar um eco-predador, que é responsável por acidentes ecológicos em vários pontos do planeta, tendo a ajuda apenas de um golfinho especial. com temas como diretora de mulher",1.0,1.0,1.0,1.0,0.25,0.25,252543|1033345|326732|1277879|1104941,Eliana em O Segredo dos Golfinhos|Fim de Semana no Paraíso Selvagem|Bacalhau|Lição da maré - Episódio piloto|Sereia
811782,Lacuna,"um drama, mistério, thriller, terror a conturbada relação entre sofia (lorena comparato) e sua mãe helena (kika kalache) é colocada em cheque quando um grave acidente evidencia estranhos comportamentos de helena e desvenda mistérios sobre o passado obscuro da família. com temas como conflito familiar",1.0,1.0,1.0,1.0,1.0,0.4,811782|1152036|1397304|1393836|431993,Lacuna|Memórias do Medo|Trópico de Leão|O Vale da Sombras da Morte|Quelé do Pajeú
408071,Viva Cariri,"um documentário a cidade de juazeiro do norte no vale do cariri é conhecida como um oásis em pleno sertão, sendo detentora da maior área urbana do interior do ceará. nela, padre cícero, misto de coronel político e líder religioso, também foi o maior proprietário de terras da região. a fé do povo em padre cícero - que aparece em imagens de arquivo - é mostrada em paralelo à discussão sobre o desenvolvimento econômico da região que foi beneficiada por convênios entre a universidade de berkeley na",1.0,1.0,1.0,1.0,1.0,1.0,408071|198448|1166415|349172|331789,Viva Cariri|Kuarup|O Rochedo e a Estrela|Visão de Juazeiro|Jardim das Folhas Sagradas
640688,SP: Crônicas de uma Cidade Real,"um drama, ação, crime são paulo é uma cidade complexa. tão complexa, que quando histórias baseadas em elementos verídicos se misturam à ficção, é difícil saber qual é qual. sp: crônicas de uma cidade real é uma coleção de cinco histórias: o resgate de um policial, a punição de um assassino, um sádico que estuda o limite entre o belo e o grotesco, a busca pela memória perdida e a descoberta de que a justiça e a lei podem ser coisas diferentes.",1.0,1.0,1.0,1.0,0.8,0.4666666666666666,640688|417512|795899|156180|379754,SP: Crônicas de uma Cidade Real|É Um Caso de Polícia!|Cena do Crime|Amor?|Os Marginais
1262155,Luiz Melodia - No Coração do Brasil,"um documentário com imagens de arquivo raras e narrado em primeira pessoa pelo próprio melodia, o filme retraça a trajetória de um dos maiores e mais injustiçados cantores e compositores da música brasileira, da infância no morro aos palcos.",1.0,1.0,1.0,1.0,0.8,0.8,1262155|98361|270524|172293|995503,Luiz Melodia - No Coração do Brasil|Saravá|Dominguinhos|Palavra (En)Cantada|Coisas Nossas
1210715,Hotel de Memórias,"um documentário a história de uma pequena hospedaria no interior do rio grande do sul, o hotel dalla libera. os irmãos, que compartilham do mesmo nome que o hotel, voltam para o lugar que por anos chamaram de “casa” para revelarem as lembranças que ali habitam. com temas como hotel, home, nostalgia, family, memories, brothers",1.0,1.0,1.0,1.0,1.0,1.0,1210715|300933|975290|1174086|1403397,Hotel de Memórias|Diário de Sintra|Réquiem|A Coberta D'Alma|Cine-Guarany
1320905,Garrafa d'Água,"um drama uma mulher tenta e falha repetidas vezes em abrir uma garrafa. que traz uma narrativa envolvente e reflexiva, explorando de forma intensa as emoções e transformações vividas ao longo da história.",0.0,0.0,0.0,0.0,1.0,1.0,236310|1397304|1403816|1308584|1145344,Mar de Rosas|Trópico de Leão|Entre Corpos|Avesso|Combustão Espontânea
756073,B Não é de Biscoito,"um documentário numa tarde, quatro jovens se encontram e compartilham vivências sobre serem bissexuais em um mundo marcado pela heteronormatividade. com temas como bissexualidade que traz uma narrativa envolvente e reflexiva, explorando de forma intensa as emoções e transformações vividas ao longo da história.",1.0,1.0,0.5,0.6309297535714575,0.8,0.8,1204664|756073|500551|1321022|1215011,Bixas Pretas: Entre o Amor e Afetos|B Não é de Biscoito|Public Intimacy|Uma Colagem Sobre Nós|Mais Uma Taça
1330502,Auto do Boi Tira Teima,"um documentário documentário sobre o movimento cultural boi tira teima com temas como caruaru que traz uma narrativa envolvente e reflexiva, explorando de forma intensa as emoções e transformações vividas ao longo da história.",0.0,0.0,0.0,0.0,0.6,0.6,1258027|1397304|829810|774852|1187745,"Entretempos, Entremeios|Trópico de Leão|Mr. Dreamer|Dramática|Ressignificar"
1449741,Melancolya Canybal,"um anjo renascido vaga pela cidade. dois meninos se conhecem em um ônibus e embarcam em uma jornada sexual. um fluxo constante onde as narrativas se convergem criando um caleidoscópio da juventude pós-pandêmica com temas como anjo, desejo, lgbt, adolescente lgbt, tema gay, canibal",1.0,1.0,1.0,1.0,0.0,0.0,1449741|723935|223706|213120|438602,Melancolya Canybal|Trem Fantasma|O Menino e o Mundo|Ninfas Diabólicas|Lamparina da Aurora
74649,Eu sei que vou te amar,"um drama é uma espécie de playground psicológico. um casal jovem que se ama até o delírio resolver viver em duas horas um jogo da verdade sobre tudo o que já lhes aconteceu, numa psicanálise filmada com risos e lágrimas. um filme sobre o que seria um filme de amor. um filme que começa com um ""final feliz"" (um casamento) e acaba com outro tipo de final feliz, mais amargo, porém profundo. com temas como psicótico, complexo, absurdo, romântico, admirador, ambíguo, audacioso, complicado, melodramáti",1.0,1.0,1.0,1.0,1.0,1.0,74649|236310|1391904|409107|156180,Eu sei que vou te amar|Mar de Rosas|Ecos Do Silêncio|Beduino|Amor?
279435,Meu Nome é Lampião,"um drama, faroeste o bando de lampião assalta uma fazenda no momento em que está sendo preparado o casamento de antônio saraiva e a afilhada da baronesa. no tiroteio, morre ezequiel, irmão de lampião e este, por vingança, queima viva a baronesa e manda currar a noiva. ao chegar na fazenda, antônio descobre tudo e promete seguir os passos do bando até o inferno. os cangaceiros continuam com suas atrocidades, assaltando, matando, saqueando, até que um pai de santo roga uma praga sobre lampião. a p",1.0,1.0,0.3333333333333333,0.5,0.4,0.3,402596|650739|279435|376889|200036,Os Cangaceiros do Vale da Morte|O Matador|Meu Nome é Lampião|As Cangaceiras Eróticas|A Noite do Chupacabras
