original_id,title,user_input,precision_at_k,recall_at_k,mrr,ndcg,binary_genre_similarity,proportional_genre_similarity,top_k_ids,top_k_titles
1076601,"Luccas Neto em: Acampamento de Férias 4, O Desafio Final","Quero encontrar um comédia que fale sobre , algo que envolva luccas e gi se preparam para a maior competição que a turma do roxteen já enfrentou.",1.000000,1.000000,0.250000,0.430677,1.000000,0.666667,"644139,1244009,1436369,1076601,735838","Cine Cartoon - Especial Turma Da Mônica Jovem,Luccas e Gi em: Dinossauros,O Cobrador de Fraque,Luccas Neto em: Acampamento de Férias 4 O Desafio Final,Os Espetaculares"
1217534,Programa de Proteção à Carreira Artística,"Quero encontrar um comédia que fale sobre indústria da música, curta -metragem, algo que envolva o primeiro curta-metragem do “estúdio gracinha”.",1.000000,1.000000,0.500000,0.630930,0.600000,0.600000,"1258857,1217534,1429669,808108,1158609","Chega de Cangaço,Programa de Proteção à Carreira Artística,Uma Babá Muito Esquisita,Pendular,KURE"
533558,Capitais,"Quero encontrar um drama que fale sobre cidades, mulheres, algo que envolva alice vive sozinha em fortaleza. a calmaria de sua rotina muda quando laura, filha da sua vizinha de parede, bate em sua porta para perguntar se sabe algo sobre sua mãe.",1.000000,1.000000,1.000000,1.000000,0.600000,0.600000,"533558,236310,1357217,787393,81923","Capitais,Mar de Rosas,Infelizmente Loira,Passagem Secreta,A Casa de Alice"
648811,Casulo,"Quero encontrar um drama que fale sobre mãe morta, campo, algo que envolva mário e seu pai vivem isolados num pequeno sítio no interior de minas gerais.",1.000000,1.000000,0.333333,0.500000,0.600000,0.600000,"1393836,71113,648811,1051620,749116","O Vale da Sombras da Morte,Filhas do Vento,Casulo,Gerais da Pedra,Cidade; Campo"
119023,O Padre e a Moça,"Quero encontrar um drama que fale sobre padre, amor proibido, algo que envolva um padre, recém-ordenado, envolve-se com uma moça bonita da cidadezinha onde cumprirá sua missão sacerdotal. o homem mais rico do lugar, enciumado como todos os habitantes, propõe casamento à moça.",1.000000,1.000000,1.000000,1.000000,0.800000,0.800000,"119023,1062285,1046273,570099,602175","O Padre e a Moça,Dimas,Padre Cícero: Os Milagres de Juazeiro,O Bem-Aventurado,Fogo na Canjica"
1306999,De Novo,"Quero encontrar um ficção científica que fale sobre senac, curta -metragem, algo que envolva um homem chega cansado do trabalho e só queria deitar na sua cama, mas acaba entrando em um loop temporal e não consegue nem sair do próprio carro.",1.000000,1.000000,1.000000,1.000000,0.600000,0.600000,"1306999,1158609,695556,731953,236310","De Novo,KURE,Contra-Filé,O Mito do Delírio ou o sonho de um homem ridículo,Mar de Rosas"
417565,O Filho Eterno,"Quero encontrar um drama que fale sobre , algo que envolva um escritor embarca em uma jornada comovente e desafiadora para criar o filho com síndrome de down.",1.000000,1.000000,1.000000,1.000000,0.800000,0.600000,"417565,1213277,236310,1363231,1214885","O Filho Eterno,Criança Enjaulada,Mar de Rosas,90 Decibéis,Cabeça De Lata"
461428,A Filha de Emmanuele,"Quero encontrar um drama que fale sobre , algo que envolva uma jovem, rica e solitária, herdeira de uma grande fortuna está cercada por pessoas que querem apoderar-se do dinheiro.",1.000000,1.000000,1.000000,1.000000,0.500000,0.500000,"461428,248244,928745,240075,900587","A Filha de Emmanuele,Bonitinha Mas Ordinária,Procura-se,A Pensão de D. Estela,Receba!"
650115,Alfazema,"Quero encontrar um comédia que fale sobre , algo que envolva é carnaval e flaviana vive um difícil dilema; como se livrar do amante que se recusa a sair de seu chuveiro?",1.000000,1.000000,1.000000,1.000000,0.750000,0.750000,"650115,1436369,670219,440704,371706","Alfazema,O Cobrador de Fraque,Todo Carnaval Tem Seu Fim,Um Soutien Para o Papai,Quero Morrer no Carnaval"
1309865,Epifânico,"Quero encontrar um documentário que fale sobre cinema brasileiro, algo que envolva após vivenciar uma epifania transformadora, lucas se encontra em um momento de profunda introspecção e mudança.",0.000000,0.000000,0.000000,0.000000,0.800000,0.800000,"398488,826630,277566,329586,259677","Cinema Novo,Um Documentário Brasileiro,Samba-Canção,Panorama do Cinema Brasileiro,Iluminados"
772946,Morra.com,"Quero encontrar um thriller que fale sobre cinema marginal, algo que envolva ‘morra.com’ revela a força e importância do cinema marginal dos anos 60 e 70.",1.000000,1.000000,1.000000,1.000000,0.200000,0.200000,"772946,448319,1305425,767993,1073308","Morra.com,Sangue Marginal,Fulano de Tal,Antropofagia Marginal,Do Útero Ao Túmulo"
666070,O Colírio do Corman Me Deixou Doido Demais,"Quero encontrar um documentário que fale sobre , algo que envolva por 10 anos, ivan cardoso deixou de lado as filmagens para trabalhar diretamente na película. desenvolveu técnicas próprias de fazer tudo que os manuais de cinema proíbem.",1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"666070,321143,589235,448319,471334","O Colírio do Corman Me Deixou Doido Demais,Cinema Novo,A Linguagem do Cinema,Sangue Marginal,Âmago"
1030432,Além de Nós,"Quero encontrar um drama que fale sobre , algo que envolva após perder o emprego e presenciar a morte do pai, leo, 24 anos, descobre uma antiga fotografia acompanhada de uma carta, determinando um novo rumo para resgatar a sua própria identidade.",1.000000,1.000000,1.000000,1.000000,0.400000,0.400000,"1030432,231238,1187345,913692,1387335","Além de Nós,A Morte de Narciso,Fragmento,Cora,Notícias de São Paulo"
1463920,Chainsaw Man jogam Marvel Rivals,"Quero encontrar um comédia que fale sobre , algo que envolva chainsaw man jogam marvel rivals",0.000000,0.000000,0.000000,0.000000,0.400000,0.400000,"1395044,1429669,327354,1404461,735838","Screen Cowboy,Uma Babá Muito Esquisita,Os Pobres Diabos,Dança das Folhas,Os Espetaculares"
1281635,Seu Nenê da Vila Matilde,"Quero encontrar um documentário que fale sobre , algo que envolva a origem e trajetória da escola de samba nenê da vila matilde é contada por seu fundador.",1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"1281635,809205,338816,362959,1252396","Seu Nenê da Vila Matilde,Chega de Demanda,O Samba,Nossa Escola de Samba,G.R.E.S. Concentração"
434742,"Alô, Alô, Brasil","Quero encontrar um comédia que fale sobre , algo que envolva alô, alô, brasil é um filme musical brasileiro lançado em 1935, que conta com a presença dos maiores cantores populares do páis da década de 30.",1.000000,1.000000,1.000000,1.000000,0.600000,0.500000,"434742,1262155,1000735,995503,607947","Alô Alô Brasil,Luiz Melodia - No Coração do Brasil,Cargas D'Água,Coisas Nossas,Alceu Valença - Na Embolada do Tempo"
861101,Pluft - O fantasminha,"Quero encontrar um comédia que fale sobre , algo que envolva pluft mostra a inesperada amizade entre o fantasma que morre de medo de gente e a menina maribel.",1.000000,1.000000,1.000000,1.000000,0.200000,0.200000,"861101,1384354,308704,708390,1143479","Pluft - O fantasminha,Olhe Para Mim,A Misteriosa Morte de Pérola,A Paixão dos Mortos,A Lousa"
1245889,De Quanta Terra Precisa Um Homem?,"Quero encontrar um drama que fale sobre cinema experimental e experimental, leo tolstoi, algo que envolva uma reflexão sobre a relação e necessidades do homem com a terra, com o eu e com a esperança.",1.000000,1.000000,1.000000,1.000000,0.800000,0.800000,"1245889,1276377,1429782,1351137,1073308","De Quanta Terra Precisa Um Homem?,Fogos em mim,Noúres,tenho olhado bastante pras coisas,Do Útero Ao Túmulo"
379284,Um Suburbano Sortudo,"Quero encontrar um comédia que fale sobre , algo que envolva a vida do camelô denilson muda quando seu pai morre e deixa para ele todo o seu legado. junto com a fortuna, porém, denilson herda também a família que fará de tudo para colocar as mãos nessa herança.",1.000000,1.000000,1.000000,1.000000,0.600000,0.600000,"379284,336180,445503,1160028,1030626","Um Suburbano Sortudo,Órfãos do Eldorado,Aí Vem o Barão,Cipriano e a Morte de Cipriano,Pérola"
622720,Gore Gore Gays,"Quero encontrar um terror que fale sobre tema gay, necrofilia, algo que envolva dois homossexuais pervertidos param de ser gays e e viram assassinos necrófilos e coprofágicos após um deles cortar o pênis fora.",1.000000,1.000000,1.000000,1.000000,0.200000,0.200000,"622720,542783,832399,500551,303619","Gore Gore Gays,Maravilhosa,Além de Petro Viado,Public Intimacy,Favela Gay"
865962,Um Casal Inseparável,"Quero encontrar um romance que fale sobre , algo que envolva manuela é professora de vôlei de praia, determinada, objetiva e autoconfiante, sempre pronta a entrar numa briga. ela nunca pautou sua felicidade a um relacionamento e nunca planejou se casar.",1.000000,1.000000,1.000000,1.000000,0.600000,0.500000,"865962,1181237,1057533,73976,985142","Um Casal Inseparável,Apaixonada,O Livro Pela Capa,Como Esquecer,Pele Fina"
1311929,Monomania,"Quero encontrar um animação que fale sobre filme estudantil, curta -metragem, algo que envolva fã obsessiva invade o camarim de sua ídola irene após um show e tem sua visão de mundo posta em cheque ao descobrir que a cantora é apenas uma pessoa comum.",1.000000,1.000000,1.000000,1.000000,0.800000,0.600000,"1311929,1435298,464841,1217103,644139","Monomania,Saudade,Doce Ipê Amarelo,ROTA,Cine Cartoon - Especial Turma Da Mônica Jovem"
1403868,Phoenix Club,"Quero encontrar um comédia que fale sobre cinema brasileiro, alagoas, algo que envolva ao se aposentar, valeriano redescobre a vida entre pedaladas à beira-mar e momentos no nostálgico phoenix club.",1.000000,1.000000,0.500000,0.630930,0.600000,0.500000,"398488,1403868,564782,480519,1030626","Cinema Novo,Phoenix Club,Noites Cariocas,Paulo Autran – O Senhor dos Palcos,Pérola"
146904,"Rio, Zona Norte","Quero encontrar um drama que fale sobre , algo que envolva configurando as dicotomias graciosamente chocantes que perturbam o filme ""tradicional"" de dos santos, a montagem de crédito de abertura apresenta a descoberta de um corpo nas trilhas do trem, enquanto.",1.000000,1.000000,1.000000,1.000000,0.600000,0.500000,"146904,1073308,258206,1393836,1179633","Rio Zona Norte,Do Útero Ao Túmulo,Anjos da Noite,O Vale da Sombras da Morte,Espetáculo"
353320,Tira a Mão Daí,"Quero encontrar um comédia que fale sobre chanchada, algo que envolva o ""rei do milho"" patrocina, habitualmente, mocinhas sonhadoras que desejam tornar-se miss em qualquer concurso.",1.000000,1.000000,1.000000,1.000000,0.750000,0.625000,"353320,345048,735838,1352635,1143479","Tira a Mão Daí,Minha Sogra é da Polícia,Os Espetaculares,Hairspray Brasil,A Lousa"
670515,Patriamada,"Quero encontrar um drama que fale sobre , algo que envolva durante as manifestações pedindo a volta do voto direto no brasil, em 1984, um jornalista entrevista pessoas envolvidas com os acontecimentos políticos e tem um caso com um político.",1.000000,1.000000,1.000000,1.000000,0.600000,0.600000,"670515,194980,1390821,1042718,453060","Patriamada,O Desafio,Impeachment: O Brasil nas Ruas,Boca Fechada,Doces Poderes"
851750,Gloria Estefan: Sangre Yoruba,"Quero encontrar um música que fale sobre , algo que envolva a vencedora do grammy® gloria estefan nos leva em uma celebração da música brasileira e suas origens africanas.",1.000000,1.000000,1.000000,1.000000,0.600000,0.600000,"851750,607947,947457,1000735,453656","Gloria Estefan: Sangre Yoruba,Alceu Valença - Na Embolada do Tempo,Nosso Sonho,Cargas D'Água,Eu Meu Pai e Os Cariocas"
479997,Decisão,"Quero encontrar um romance que fale sobre , algo que envolva após beto trocar a saída com laura por uma partida de futebol na praia seguida por um chope com os amigos, ela resolve terminar o relacionamento.",1.000000,1.000000,1.000000,1.000000,0.800000,0.600000,"479997,928334,985142,236310,337706","Decisão,O Amante de Júlia,Pele Fina,Mar de Rosas,S.O.S.: Mulheres ao Mar 2"
1176510,On Off,"Quero encontrar um  que fale sobre , algo que envolva onoff é um escritor mundialmente famoso que não publica nenhum livro há algum tempo e cada vez mais se deleita com uma personalidade reclusa.",1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,"1176510,1149193,379316,306472,359733","On Off,R.F. Lucchetti: O Cronista do Além,O Caseiro,Desesperato,Para Sempre Teu Caio F."
233133,Muda Brasil,"Quero encontrar um documentário que fale sobre , algo que envolva o documentário relembra a reabertura política do país, e narra em detalhes os fatos que culminaram na eleição de tancredo neves como o primeiro presidente civil após 20 anos de ditadura militar.",1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"233133,1115142,1063958,1088605,566221","Muda Brasil,Em Busca da Verdade,Dunas do Barato,Nunca Mais - o filme,Democracia em Vertigem"
376889,As Cangaceiras Eróticas,"Quero encontrar um ação que fale sobre , algo que envolva o capitão de um bando de cangaceiros é assassinado, deixando duas filhas desamparadas. mais tarde elas decidem se vingar e, após intenso treinamento, tornam-se as cangaceiras eróticas.",1.000000,1.000000,1.000000,1.000000,0.400000,0.400000,"376889,426861,481328,650739,320275","As Cangaceiras Eróticas,O Cangaceiro Sanguinário,A Ilha das Cangaceiras Virgens,O Matador,Mãos Sangrentas"
510314,Simonal,"Quero encontrar um drama que fale sobre , algo que envolva baseado na vida do cantor e compositor wilson simonal de castro, o simonal (fabrício boliveira).",0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,"146904,244255,516265,355282,1266156","Rio Zona Norte,Para Viver Um Grande Amor,Vendaval Maravilhoso,Introdução à Música do Sangue,A Cor Púrpura - O Musical"
646436,Como Se Voasse Para Casa,"Quero encontrar um  que fale sobre , algo que envolva após perder a mãe, uma criança descobre uma maneira mágica de ver o mundo.",1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,"646436,1308614,540020,1361339,342223","Como Se Voasse Para Casa,Íris,A Sombra do Pai,AURORA,Clandestina Felicidade"
1126157,Ovodermia,"Quero encontrar um fantasia que fale sobre cinema brasileiro, fantástico, algo que envolva após uma repentina aparição de um ovo alienígena no brasil, um grupo de celestes que governam o país, convocam uma reunião para discutir o futuro da nação.",1.000000,1.000000,1.000000,1.000000,0.200000,0.200000,"1126157,398488,350724,536803,277566","Ovodermia,Cinema Novo,3%,O Monstro Caraíba,Samba-Canção"
1285706,Madame Durocher,"Quero encontrar um drama que fale sobre , algo que envolva o filme acompanha a vida e carreira de madame durocher, a primeira mulher a ser aceita na academia brasileira de medicina.",1.000000,1.000000,1.000000,1.000000,0.250000,0.250000,"1285706,889439,1293771,555305,499504","Madame Durocher,Academia Brasileira de Letras,Quem é Essa Mulher?,Filme Ensaio,O mistério do Dominó Preto"
1403855,A Natureza das Coisas Invisíveis,"Quero encontrar um drama que fale sobre , algo que envolva glória tem 10 anos e passa as férias no hospital onde sua mãe trabalha como enfermeira.",1.000000,1.000000,0.500000,0.630930,0.750000,0.750000,"1205154,1403855,1328949,1429782,331637","Te Vejo Amanhã?,A Natureza das Coisas Invisíveis,Uma das Marias,Noúres,Insubordinados"
1413852,Vatapá ou Maniçoba?,"Quero encontrar um drama que fale sobre calm, antagonistic, algo que envolva marcely, que acabou de se mudar para a casa do pai jurandir e sua avó ana, precisa se adaptar à nova rotina enquanto ensaia para vencer sua primeira – e tão sonhada – batalha de mcs, ao mesmo tempo, e.",1.000000,1.000000,1.000000,1.000000,1.000000,0.466667,"1413852,236310,1391382,1397304,1391904","Vatapá ou Maniçoba?,Mar de Rosas,A Armadilha,Trópico de Leão,Ecos Do Silêncio"
